ID;Jugador;CL;ENT;DUE;D;DA;PC;PCC;PLC;PH;GPT;GPTFA;GPTDA;GCPI;GCPD;CG;GABP
ruben-gomez-peris;Ruben Gomez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
ruben-iranzo;Ruben Iranzo;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
r-pena;Ruben Pena;4;8;89;71;18;175;113;4;0;000;000;000;000;000;000;000
ruben-vargas;Ruben Vargas;7;5;48;41;7;121;91;5;0;014;000;014;000;014;000;000
rui-silva;Rui Tiago Dantas da Silva;0;0;6;4;2;452;285;57;0;000;000;000;000;000;000;000
sanchez-1;Salvi Sanchez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
samuel-lino;Samuel Dias Lino;2;20;127;112;15;532;406;30;1;014;005;009;005;009;000;000
samu-3;Samuel de Almeida Costa;0;55;256;184;72;927;704;54;2;000;000;000;000;000;000;000
sandro;Sandro Ramirez;40;19;137;121;16;351;244;11;1;025;007;018;007;018;000;007
santi-c-v;Santi Comesana;0;47;212;163;49;914;762;35;4;021;000;021;014;000;007;000
santiago-mourino;Santiago Mourino;0;17;86;61;25;327;241;18;0;000;000;000;000;000;000;000
saul-1;Saul Niguez;1;27;126;91;35;345;268;14;2;005;000;005;000;005;000;000
scott-mckenna;Scott McKenna;0;14;114;34;80;986;824;29;0;000;000;000;000;000;000;000
sebastian-john-wade-gardiner;Sebas Wade;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
selim-amallah;Selim Amallah;16;18;138;125;13;256;200;11;2;019;006;013;000;019;000;000
silvi-clua;Selvi Clua;0;8;28;19;9;93;71;4;0;000;000;000;000;000;000;000
sergi-altimira;Sergi Altimira;0;45;163;141;22;854;719;33;4;000;000;000;000;000;000;000
sergi-canos;Sergi Canos;4;10;61;50;11;127;74;4;0;000;000;000;000;000;000;000
sergi-cardona;Sergi Cardona;1;47;190;137;53;832;640;31;0;008;000;008;008;000;000;000
s-darder;Sergi Darder;43;28;139;126;13;620;461;53;4;000;000;000;000;000;000;000
sergi-dominguez;Sergi Dominguez;0;1;7;3;4;179;168;2;0;000;000;000;000;000;000;000
sergi-guardiola;Sergi Guardiola;0;3;26;18;8;48;32;2;0;000;000;000;000;000;000;000
s-gomez;Sergi Gomez;0;8;47;16;31;347;300;9;0;000;000;000;000;000;000;000
sergio-arribas-1;Sergio Arribas;0;7;9;8;1;41;28;0;0;000;000;000;000;000;000;000
camello;Sergio Camello;0;9;113;76;37;253;201;3;7;013;000;013;009;004;000;000
s-carreira;Sergio Carreira;1;22;68;58;10;344;262;12;1;000;000;000;000;000;000;000
sergio-g;Sergio Gonzalez;0;27;148;67;81;1096;848;74;0;029;000;029;000;000;029;000
sergio-gomez;Sergio Gomez;88;51;162;132;30;858;694;30;1;000;000;000;000;000;000;000
s-herrera;Sergio Herrera;0;2;12;7;5;754;297;207;0;000;000;000;000;000;000;000
sergio-mestre;Sergio Mestre;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
sergio-ruiz-1;Sergio Ruiz;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
sergio-vieira;Sergio Viera;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
seydouba-cisse;Seydouba Cisse;2;34;180;140;40;685;547;34;1;033;000;033;000;033;000;000
sheraldo-becker;Sheraldo Becker;2;2;57;34;23;219;157;8;0;012;000;012;000;012;000;000
siebe-van-der-heyden;Siebe Van der Heyden;0;1;10;7;3;63;54;3;0;000;000;000;000;000;000;000
stanis-idumbo-muzambo;Stanis Idumbo Muzambo;0;8;39;38;1;51;42;0;1;050;000;050;000;050;000;000
stanko-juric;Stanko Juric;0;41;176;123;53;592;491;14;1;000;000;000;000;000;000;000
stefan-bajcetic;Stefan Bajcetic;0;9;50;38;12;111;75;5;0;050;000;050;000;050;000;000
stipe-biuk;Stipe Biuk;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
stoichkov;Juan Diego Molina Martinez;0;14;85;64;21;200;121;10;6;000;000;000;000;000;000;000
dimitrievski;Stole Dimitrievski;0;0;0;0;0;108;27;16;0;000;000;000;000;000;000;000
suso;Jesus Joaquin Fernandez Saenz de la Torre;10;2;33;30;3;104;88;4;1;000;000;000;000;000;000;000
sebastien-haller;Sebastien Haller;0;2;63;20;43;90;53;1;2;000;000;000;000;000;000;000
tadeo-allende;Tadeo Allende;0;0;1;1;0;3;1;0;0;000;000;000;000;000;000;000
tajon-buchanan;Tajon Buchanan;0;5;15;13;2;12;6;0;0;000;000;000;000;000;000;000
take;Takefusa Kubo;15;21;239;220;19;556;401;18;5;025;000;025;025;000;000;000
takuma-asano;Takuma Asano;0;7;55;41;14;99;68;1;0;000;000;000;000;000;000;000
tamas-nikitscher;Tamas Nikitscher;0;6;17;13;4;100;85;8;0;000;000;000;000;000;000;000
nianzou-kouassi;Tanguy Nianzou;0;7;45;24;21;314;279;6;0;000;000;000;000;000;000;000
tasos-douvikas;Tasos Douvikas;0;9;115;77;38;105;74;1;0;020;000;020;000;013;007;000
thiago-ojeda;Thiago Ojeda;0;0;1;1;0;7;7;0;0;000;000;000;000;000;000;000
courtois;Thibaut Courtois;0;0;8;1;7;634;478;53;0;000;000;000;000;000;000;000
thierno-barry-1;Thierno Barry;0;10;228;118;110;226;132;4;1;017;000;017;004;007;007;000
thierry-r;Thierry Rendall Correia;0;27;98;86;12;338;235;13;0;000;000;000;000;000;000;000
lemar;Thomas Lemar;0;0;3;3;0;6;5;1;0;000;000;000;000;000;000;000
tomas-conechny;Tomas Conechny;3;10;103;68;35;232;149;2;2;007;000;007;000;000;007;000
toni-fernandez;Toni Fernandez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
lato;Antonio Latorre Grueso;0;7;25;19;6;114;79;6;0;000;000;000;000;000;000;000
t-martinez;Toni Martinez;0;9;145;37;108;168;103;0;2;011;007;004;004;007;000;000
toni-villa;Laureano Antonio Villa Suarez;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
sadiq;Umar Sadiq;0;7;100;65;35;96;63;2;0;020;000;020;000;000;020;000
unai-egiluz;Unai Egiluz;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
unai-garcia;Unai Garcia;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
unai-gomez;Unai Gomez;9;6;94;56;38;160;108;5;2;014;000;014;014;000;000;000
unai-lopez;Unai Lopez;7;19;88;74;14;769;624;33;3;030;010;020;000;020;010;000
marrero;Unai Marrero;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
nunez-2;Unai Nunez;0;2;16;9;7;145;117;9;0;000;000;000;000;000;000;000
unai-simon;Unai Simon;0;0;3;1;2;187;94;38;0;000;000;000;000;000;000;000
gonzalez-de-zarate;Urko Gonzalez;0;11;38;24;14;93;69;4;0;000;000;000;000;000;000;000
valentin-rosier;Valentin Rosier;0;51;194;159;35;630;465;25;0;000;000;000;000;000;000;000
valentin-barco;Valentin Barco;9;15;46;43;3;135;100;7;2;000;000;000;000;000;000;000
valentin-pezzolesi;Valentin Pezzolesi;0;0;0;0;0;5;2;0;0;000;000;000;000;000;000;000
valery;Valery Fernandez;0;8;25;21;4;60;52;1;0;067;000;067;033;033;000;000
vedat-muriqi;Vedat Muriqi;0;2;233;75;158;313;196;9;2;018;000;018;009;000;009;000
vicent-abril;Vicent Abril;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
guaita;Vicente Guaita;0;0;12;3;9;465;297;61;0;000;000;000;000;000;000;000
viktor-tsygankov;Viktor Tsyhankov;44;11;81;67;14;364;294;8;1;010;000;010;010;000;000;000
vini-jr;Vinicius Jose Paixao de Oliveira Junior;5;16;257;250;7;544;409;21;8;021;002;019;005;016;000;000
viti;Viti Rozada;0;42;118;94;24;418;339;20;1;000;000;000;000;000;000;000
vitor-roque;Vitor Hugo Roque Ferreira;1;11;188;141;47;188;134;4;1;013;000;013;000;010;003;000
vladyslav-krapyvtsov;Vladyslav Krapyvtsov;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
v-meseguer;Victor Meseguer;0;10;55;37;18;185;139;7;1;000;000;000;000;000;000;000
victor-munoz;Victor Munoz Villanueva;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
victor-puig;Victor Puig;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
walid-cheddira;Walid Cheddira;0;4;106;70;36;91;65;1;0;014;000;014;014;000;000;000
warren-madrigal;Warren Madrigal;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
william-2;William Silva de Carvalho;0;3;24;19;5;182;140;11;0;000;000;000;000;000;000;000
williot-swedberg;Williot Swedberg;0;14;119;99;20;278;203;8;2;015;005;010;000;015;000;000
willy-kambwala;Willy Kambwala;0;9;36;14;22;276;215;22;0;000;000;000;000;000;000;000
wojciech-szczesny;Wojciech Szczesny;0;1;1;1;0;155;117;17;0;000;000;000;000;000;000;000
xavier-pleguezuelo;Xavier Pleguezuelo;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
herrera-1;Yangel Herrera;0;40;221;178;43;637;523;21;2;017;000;017;000;000;017;000
yarek-gasiorowski;Yarek Gasiorowski;0;19;66;30;36;460;345;30;1;000;000;000;000;000;000;000
jesus-santiago;Jesus Santiago Perez;0;12;43;38;5;104;70;2;0;000;000;000;000;000;000;000
yeray-2;Yeray Alvarez;0;18;103;53;50;742;575;51;1;000;000;000;000;000;000;000
yeremy;Yeremy Pino;1;38;169;151;18;400;303;7;3;010;000;010;000;010;000;000
yoel-lago;Yoel Lago;0;2;9;7;2;143;126;3;1;000;000;000;000;000;000;000
youssef-lekhedim;Youssef Lekhedim;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
youssouf-sabaly;Youssouf Sabaly;0;28;91;76;15;491;412;6;2;000;000;000;000;000;000;000
yuri-b;Yuri Berchiche;0;22;98;68;30;740;591;38;0;000;000;000;000;000;000;000
yvan-neyou;Yvan Neyou;0;44;193;164;29;751;622;31;2;009;000;009;000;009;000;000
yaser-asprilla;Yaser Asprilla;16;14;91;89;2;380;290;18;4;014;007;007;014;000;000;000
alex-b;Alex Baena;87;21;191;161;30;775;522;51;13;019;000;019;009;009;000;000
alejandro-gil;Alex Gil;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
alex-munoz;Alex Munoz;0;31;121;82;39;516;418;13;0;043;000;043;014;014;014;000
a-remiro;Alex Remiro;0;0;8;2;6;796;408;164;0;000;000;000;000;000;000;000
a-sola;Alex Sola;0;21;207;159;48;221;147;5;0;000;000;000;000;000;000;000
alex-suarez;Alex Suarez;0;31;130;71;59;991;809;48;1;000;000;000;000;000;000;000
alex-valle;Alex Valle;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
alvaro-aceves;Alvaro Aceves;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
aguado-1;Alvaro Aguado;3;4;35;30;5;191;139;13;1;000;000;000;000;000;000;000
alvaro-cortes-1;Alvaro Cortes;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
alvaro-djalo;Alvaro Djalo;0;6;79;60;19;72;47;4;0;011;000;011;000;000;011;000
alvaro-fernandez;Alvaro Fernandez;0;0;4;3;1;268;112;49;0;000;000;000;000;000;000;000
alvaro-1;Alvaro Garcia;1;27;101;84;17;444;289;15;2;012;000;012;004;008;000;000
alvaro-killane;Alvaro Killane;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
odriozola;Alvaro Odriozola;0;1;6;5;1;24;17;0;0;000;000;000;000;000;000;000
alvaro-rodriguez-3;Alvaro Rodriguez;0;7;187;74;113;138;71;0;1;020;000;020;010;000;010;000
a-tejero;Alvaro Tejero;42;11;93;74;19;395;294;17;1;007;007;000;000;007;000;007
correa;Angel Correa;6;6;84;76;8;197;152;4;0;017;000;017;000;017;000;000
angel-f;Angel Fortuno;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
angel-ortiz;Angel Ortiz;0;10;51;39;12;156;118;4;0;000;000;000;000;000;000;000
aron-yaakobishvili;Aron Yaakobishvili;0;0;0;0;0;0;0;0;0;000;000;000;000;000;000;000
e-militao;Eder Gabriel Militao;0;19;94;61;33;706;586;48;0;014;000;014;000;014;000;000
i-lekue;Inigo Lekue;0;10;33;28;5;215;159;9;0;000;000;000;000;000;000;000
r-de-galarreta;Inigo Ruiz de Galarreta;5;25;105;95;10;548;436;33;4;000;000;000;000;000;000;000
de-marcos;Oscar De Marcos;0;26;89;71;18;581;429;29;2;000;000;000;000;000;000;000
mingueza;Oscar Mingueza;9;24;146;130;16;1101;821;66;5;013;007;007;000;013;000;007
oscar-4;Oscar Rodriguez;14;26;133;109;24;333;232;22;2;007;000;007;000;000;007;000
oscar-trejo;Oscar Trejo;2;4;52;44;8;161;137;3;0;000;000;000;000;000;000;000
oscar-5;Oscar Valentin;0;46;208;148;60;599;460;24;0;000;000;000;000;000;000;000
orjan-nyland;Ørjan Nyland;0;1;5;2;3;516;225;78;0;000;000;000;000;000;000;000
