ID;Jugador;T;DAP;ASI;RE;RF;G;GDDA;GFDA;GCPI;GCPD;GDP;CG;GBP;GPP
reinildo;Reinildo Isnard Mandava;1;1;0;2;8;0;0;0;0.00;0.00;0;0.00;0;0
tapia-1;Renato Tapia;6;3;0;10;9;1;0;1;0.00;0.17;0;0.00;0;0
ricard-artero;Ricard Artero;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
ricardo-rodriguez-1;Ricardo Rodríguez;1;1;0;3;1;0;0;0;0.00;0.00;0;0.00;0;0
robert-lewandowski;Robert Lewandowski;63;36;2;16;9;20;19;1;0.08;0.21;3;0.03;0;0
navarro-2;Robert Navarro;12;6;0;32;18;1;1;0;0.00;0.08;0;0.00;0;0
roberto-fernandez-2;Roberto Fernández;2;2;0;6;4;2;2;0;0.00;0.50;0;0.50;0;0
lopez-alcaide;Roberto López;5;1;1;2;2;0;0;0;0.00;0.00;0;0.00;0;0
le-normand;Robin Le Normand;3;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
rodri-3;Rodrigo Sánchez Rodríguez;2;2;0;2;4;0;0;0;0.00;0.00;0;0.00;0;0
rodrigo-abajas;Rodrigo Abajas;1;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
de-paul;Rodrigo De Paul;8;4;3;10;11;3;1;2;0.00;0.38;0;0.00;0;0
riquelme;Rodrigo Riquelme;8;4;1;4;12;0;0;0;0.00;0.00;0;0.00;0;0
rodrygo;Rodrygo Silva de Goes;31;16;5;34;30;6;5;1;0.03;0.16;0;0.00;0;0
romain-perraud;Romain Perraud;8;3;0;9;12;1;0;1;0.00;0.13;0;0.00;0;0
r-araujo;Ronald Araujo;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
ruben-garcia;Rubén García;8;4;4;10;15;2;1;1;0.13;0.13;0;0.00;1;0
ruben-gomez-peris;Rubén Gómez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
ruben-iranzo;Rubén Iranzo;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
r-pena;Rubén Peña;8;2;0;9;13;0;0;0;0.00;0.00;0;0.00;0;0
ruben-vargas;Rubén Vargas;7;2;1;7;11;1;1;0;0.00;0.14;0;0.00;0;0
rui-silva;Rui Tiago Dantas da Silva;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sanchez-1;Salvi Sánchez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
samuel-lino;Samuel Dias Lino;22;11;2;14;15;3;2;1;0.05;0.09;0;0.00;0;0
samu-3;Samuel de Almeida Costa;16;8;2;5;10;0;0;0;0.00;0.00;0;0.00;0;0
sandro;Sandro Ramírez;28;17;3;12;15;7;5;2;0.07;0.18;0;0.00;2;0
santi-c-v;Santi Comesaña;14;4;2;10;10;3;3;0;0.14;0.00;0;0.07;0;0
santiago-mourino;Santiago Mouriño;6;2;0;2;3;0;0;0;0.00;0.00;0;0.00;0;0
saul-1;Saúl Ñíguez;22;7;5;5;10;1;1;0;0.00;0.05;0;0.00;0;0
scott-mckenna;Scott McKenna;2;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;1
sebastian-john-wade-gardiner;Sebas Wade;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
selim-amallah;Selim Amallah;16;7;1;25;16;3;2;1;0.00;0.19;1;0.00;0;0
silvi-clua;Selvi Clua;1;1;0;2;2;0;0;0;0.00;0.00;0;0.00;0;0
sergi-altimira;Sergi Altimira;12;2;1;11;4;0;0;0;0.00;0.00;0;0.00;0;0
sergi-canos;Sergi Canós;8;3;0;1;12;0;0;0;0.00;0.00;0;0.00;0;0
sergi-cardona;Sergi Cardona;13;5;6;9;11;1;1;0;0.08;0.00;0;0.00;0;0
s-darder;Sergi Darder;13;4;1;16;20;0;0;0;0.00;0.00;0;0.00;0;0
sergi-dominguez;Sergi Domínguez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sergi-guardiola;Sergi Guardiola;7;1;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
s-gomez;Sergi Gómez;1;1;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sergio-arribas-1;Sergio Arribas;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
camello;Sergio Camello;23;9;2;13;8;3;3;0;0.09;0.04;0;0.00;0;0
s-carreira;Sergio Carreira;2;1;2;5;8;0;0;0;0.00;0.00;0;0.00;0;0
sergio-g;Sergio González;7;3;0;3;0;2;2;0;0.00;0.00;0;0.29;0;1
sergio-gomez;Sergio Gómez;9;6;4;14;13;0;0;0;0.00;0.00;0;0.00;0;0
s-herrera;Sergio Herrera;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sergio-mestre;Sergio Mestre;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sergio-ruiz-1;Sergio Ruiz;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sergio-vieira;Sergio Viera;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
seydouba-cisse;Seydouba Cissé;6;2;0;24;8;2;2;0;0.00;0.33;0;0.00;0;0
sheraldo-becker;Sheraldo Becker;17;12;1;4;3;2;2;0;0.00;0.12;0;0.00;0;0
siebe-van-der-heyden;Siebe Van der Heyden;1;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
stanis-idumbo-muzambo;Stanis Idumbo Muzambo;2;1;0;8;7;1;1;0;0.00;0.50;0;0.00;0;0
stanko-juric;Stanko Juric;3;1;0;5;3;0;0;0;0.00;0.00;0;0.00;0;0
stefan-bajcetic;Stefan Bajcetic;2;2;0;4;2;1;1;0;0.00;0.50;0;0.00;0;0
stipe-biuk;Stipe Biuk;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
stoichkov;Juan Diego Molina Martínez;8;3;1;6;9;0;0;0;0.00;0.00;0;0.00;0;0
dimitrievski;Stole Dimitrievski;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
suso;Jesús Joaquín Fernández Sáenz de la Torre;3;2;0;7;7;0;0;0;0.00;0.00;0;0.00;0;0
sebastien-haller;Sébastien Haller;3;1;0;1;2;0;0;0;0.00;0.00;0;0.00;0;0
tadeo-allende;Tadeo Allende;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
tajon-buchanan;Tajon Buchanan;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
take;Takefusa Kubo;20;11;0;45;49;5;5;0;0.25;0.00;0;0.00;0;0
takuma-asano;Takuma Asano;11;4;0;4;12;0;0;0;0.00;0.00;0;0.00;0;0
tamas-nikitscher;Tamás Nikitscher;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
nianzou-kouassi;Tanguy Nianzou;2;0;0;3;0;0;0;0;0.00;0.00;0;0.00;0;1
tasos-douvikas;Tasos Douvikas;15;9;1;4;7;3;3;0;0.00;0.13;0;0.07;0;0
thiago-ojeda;Thiago Ojeda;1;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
courtois;Thibaut Courtois;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;1
thierno-barry-1;Thierno Barry;46;17;3;10;16;8;8;0;0.04;0.07;1;0.07;0;0
thierry-r;Thierry Rendall Correia;7;3;0;8;12;0;0;0;0.00;0.00;0;0.00;0;0
lemar;Thomas Lemar;0;0;0;0;1;0;0;0;0.00;0.00;0;0.00;0;0
tomas-conechny;Tomás Conechny;15;8;0;3;6;1;1;0;0.00;0.00;0;0.07;0;0
toni-fernandez;Toni Fernández;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
lato;Antonio Latorre Grueso;0;0;0;0;3;0;0;0;0.00;0.00;0;0.00;0;0
t-martinez;Toni Martínez;27;11;0;6;2;3;1;2;0.04;0.07;0;0.00;0;0
toni-villa;Laureano Antonio Villa Suárez;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
sadiq;Umar Sadiq;5;1;0;8;8;1;1;0;0.00;0.00;0;0.20;0;0
unai-egiluz;Unai Egiluz;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
unai-garcia;Unai García;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
unai-gomez;Unai Gómez;7;2;2;9;8;1;1;0;0.14;0.00;0;0.00;0;0
unai-lopez;Unai López;10;7;0;8;1;3;2;1;0.00;0.20;0;0.10;0;0
marrero;Unai Marrero;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
nunez-2;Unai Núñez;1;0;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
unai-simon;Unai Simón;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
gonzalez-de-zarate;Urko González;0;0;0;2;1;0;0;0;0.00;0.00;0;0.00;0;0
valentin-rosier;Valentin Rosier;6;1;2;18;10;0;0;0;0.00;0.00;0;0.00;0;0
valentin-barco;Valentín Barco;5;0;0;3;9;0;0;0;0.00;0.00;0;0.00;0;0
valentin-pezzolesi;Valentín Pezzolesi;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
valery;Valery Fernández;3;3;0;0;4;2;2;0;0.33;0.33;0;0.00;0;0
vedat-muriqi;Vedat Muriqi;34;14;2;5;12;6;6;0;0.09;0.00;1;0.09;0;0
vicent-abril;Vicent Abril;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
guaita;Vicente Guaita;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
viktor-tsygankov;Viktor Tsyhankov;10;4;3;5;8;1;1;0;0.10;0.00;0;0.00;0;0
vini-jr;Vinícius José Paixão de Oliveira Júnior;43;18;5;56;63;9;8;1;0.05;0.16;2;0.00;0;0
viti;Viti Rozada;1;0;2;3;4;0;0;0;0.00;0.00;0;0.00;0;0
vitor-roque;Vitor Hugo Roque Ferreira;31;19;0;10;25;4;4;0;0.00;0.10;0;0.03;0;0
vladyslav-krapyvtsov;Vladyslav Krapyvtsov;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
v-meseguer;Víctor Meseguer;3;0;0;1;3;0;0;0;0.00;0.00;0;0.00;0;0
victor-munoz;Víctor Muñoz Villanueva;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
victor-puig;Víctor Puig;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
walid-cheddira;Walid Cheddira;7;3;1;4;12;1;1;0;0.14;0.00;0;0.00;0;0
warren-madrigal;Warren Madrigal;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
william-2;William Silva de Carvalho;2;1;0;3;1;0;0;0;0.00;0.00;0;0.00;0;0
williot-swedberg;Williot Swedberg;20;12;3;7;24;3;2;1;0.00;0.15;0;0.00;0;0
willy-kambwala;Willy Kambwala;1;1;0;1;0;0;0;0;0.00;0.00;0;0.00;0;0
wojciech-szczesny;Wojciech Szczesny;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
xavier-pleguezuelo;Xavier Pleguezuelo;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
herrera-1;Yangel Herrera;18;7;2;14;9;3;3;0;0.00;0.00;0;0.17;0;0
yarek-gasiorowski;Yarek Gasiorowski;3;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
jesus-santiago;Jesús Santiago Pérez;0;0;0;0;6;0;0;0;0.00;0.00;0;0.00;0;0
yeray-2;Yeray Álvarez;6;1;0;4;3;0;0;0;0.00;0.00;0;0.00;0;0
yeremy;Yeremy Pino;10;4;4;17;11;1;1;0;0.00;0.10;0;0.00;0;0
yoel-lago;Yoel Lago;0;0;0;1;1;0;0;0;0.00;0.00;0;0.00;0;0
youssef-lekhedim;Youssef Lekhedim;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
youssouf-sabaly;Youssouf Sabaly;2;0;0;8;8;0;0;0;0.00;0.00;0;0.00;0;0
yuri-b;Yuri Berchiche;6;3;2;6;5;0;0;0;0.00;0.00;0;0.00;0;0
yvan-neyou;Yvan Neyou;11;2;1;16;12;1;1;0;0.00;0.09;0;0.00;0;0
yaser-asprilla;Yáser Asprilla;14;6;0;17;17;2;1;1;0.14;0.00;0;0.00;0;0
alex-b;Álex Baena;32;13;7;14;19;6;6;0;0.09;0.09;0;0.00;0;0
alejandro-gil;Álex Gil;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
alex-munoz;Álex Muñoz;7;5;0;1;5;3;3;0;0.14;0.14;0;0.14;0;0
a-remiro;Álex Remiro;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
a-sola;Álex Sola;9;2;1;21;35;0;0;0;0.00;0.00;0;0.00;0;0
alex-suarez;Álex Suárez;1;1;0;0;1;0;0;0;0.00;0.00;0;0.00;0;1
alex-valle;Álex Valle;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
alvaro-aceves;Álvaro Aceves;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
aguado-1;Álvaro Aguado;4;0;0;4;2;0;0;0;0.00;0.00;0;0.00;0;0
alvaro-cortes-1;Álvaro Cortés;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
alvaro-djalo;Álvaro Djaló;9;3;0;10;13;1;1;0;0.00;0.00;0;0.11;0;0
alvaro-fernandez;Álvaro Fernández;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
alvaro-1;Álvaro García;25;9;2;5;10;3;3;0;0.04;0.08;0;0.00;0;0
alvaro-killane;Álvaro Killane;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
odriozola;Álvaro Odriozola;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
alvaro-rodriguez-3;Álvaro Rodríguez;10;5;0;10;8;2;2;0;0.10;0.00;0;0.10;0;0
a-tejero;Álvaro Tejero;14;4;4;3;10;1;0;1;0.00;0.07;0;0.00;1;0
correa;Ángel Correa;18;11;1;11;15;3;3;0;0.00;0.17;0;0.00;0;0
angel-f;Ángel Fortuño;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
angel-ortiz;Ángel Ortiz;1;0;1;4;3;0;0;0;0.00;0.00;0;0.00;0;0
aron-yaakobishvili;Áron Yaakobishvili;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
e-militao;Éder Gabriel Militão;7;3;1;5;3;1;1;0;0.00;0.14;0;0.00;0;0
i-lekue;Íñigo Lekue;1;0;0;4;2;0;0;0;0.00;0.00;0;0.00;0;0
r-de-galarreta;Íñigo Ruíz de Galarreta;2;0;2;10;2;0;0;0;0.00;0.00;0;0.00;0;0
de-marcos;Óscar De Marcos;5;2;4;1;9;0;0;0;0.00;0.00;0;0.00;0;0
mingueza;Óscar Mingueza;15;6;5;19;24;2;1;1;0.00;0.13;0;0.00;1;0
oscar-4;Óscar Rodríguez;14;5;3;17;21;1;1;0;0.00;0.00;0;0.07;0;0
oscar-trejo;Óscar Trejo;2;0;0;5;6;0;0;0;0.00;0.00;0;0.00;0;0
oscar-5;Óscar Valentín;2;1;0;5;3;0;0;0;0.00;0.00;0;0.00;0;0
orjan-nyland;Ørjan Nyland;0;0;0;0;0;0;0;0;0.00;0.00;0;0.00;0;0
